updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,10,,,,,,SC,,ABS & SP BALLOTS SEN 10,ocd-division/country:us/state:ia/county:worth,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,10,,,,,,REP,,ABS & SP BALLOTS SEN 10,ocd-division/country:us/state:ia/county:worth,335,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,10,,,,,,DEM,,ABS & SP BALLOTS SEN 10,ocd-division/country:us/state:ia/county:worth,136,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,20,,,,,,SC,,ABS & SP BALLOTS HSE 20,ocd-division/country:us/state:ia/county:worth,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,20,,,,,,REP,,ABS & SP BALLOTS HSE 20,ocd-division/country:us/state:ia/county:worth,156,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,20,,,,,,DEM,,ABS & SP BALLOTS HSE 20,ocd-division/country:us/state:ia/county:worth,316,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,CONST. QUES,,,,,,,NO,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,CONST. QUES,,,,,,,YES,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,5,,,,,,SC,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:woodbury,108,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,5,,,,,,REP,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,5,,,,,,DEM,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,SC,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:woodbury,93,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,GREEN,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:woodbury,139,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,REP,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,DEM,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,6,,,,,,SC,,ABS & SP BALLOTS SEN 06,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,6,,,,,,REP,,ABS & SP BALLOTS SEN 06,ocd-division/country:us/state:ia/county:woodbury,209,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,6,,,,,,DEM,,ABS & SP BALLOTS SEN 06,ocd-division/country:us/state:ia/county:woodbury,110,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,2,,,,,,SC,,ABS & SP BALLOTS SEN 02,ocd-division/country:us/state:ia/county:woodbury,26,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,2,,,,,,REP,,ABS & SP BALLOTS SEN 02,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,12,,,,,,SC,,ABS & SP BALLOTS HSE 12,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,12,,,,,,REP,,ABS & SP BALLOTS HSE 12,ocd-division/country:us/state:ia/county:woodbury,51,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,11,,,,,,SC,,ABS & SP BALLOTS HSE 11,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,11,,,,,,REP,,ABS & SP BALLOTS HSE 11,ocd-division/country:us/state:ia/county:woodbury,188,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,04,,,,,,SC,,ABS & SP BALLOTS HSE 04,ocd-division/country:us/state:ia/county:woodbury,2,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,04,,,,,,REP,,ABS & SP BALLOTS HSE 04,ocd-division/country:us/state:ia/county:woodbury,388,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,03,,,,,,SC,,ABS & SP BALLOTS HSE 03,ocd-division/country:us/state:ia/county:woodbury,3,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,03,,,,,,REP,,ABS & SP BALLOTS HSE 03,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,03,,,,,,DEM,,ABS & SP BALLOTS HSE 03,ocd-division/country:us/state:ia/county:woodbury,806,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,02,,,,,,SC,,ABS & SP BALLOTS HSE 02,ocd-division/country:us/state:ia/county:woodbury,4,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,02,,,,,,REP,,ABS & SP BALLOTS HSE 02,ocd-division/country:us/state:ia/county:woodbury,514,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,02,,,,,,DEM,,ABS & SP BALLOTS HSE 02,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,01,,,,,,SC,,ABS & SP BALLOTS HSE 01,ocd-division/country:us/state:ia/county:woodbury,4,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,01,,,,,,REP,,ABS & SP BALLOTS HSE 01,ocd-division/country:us/state:ia/county:woodbury,939,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,01,,,,,,DEM,,ABS & SP BALLOTS HSE 01,ocd-division/country:us/state:ia/county:woodbury,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,CONST. QUES,,,,,,,NO,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winneshiek,835,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,CONST. QUES,,,,,,,YES,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winneshiek,402,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,2,,,,,,SC,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winneshiek,13,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,2,,,,,,REP,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winneshiek,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,2,,,,,,DEM,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winneshiek,723,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,SC,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winneshiek,15,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,GREEN,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winneshiek,72,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,REP,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winneshiek,921,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,DEM,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winneshiek,877,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,16,,,,,,SC,,ABS & SP BALLOTS SEN 16,ocd-division/country:us/state:ia/county:winneshiek,3,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,16,,,,,,REP,,ABS & SP BALLOTS SEN 16,ocd-division/country:us/state:ia/county:winneshiek,924,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,16,,,,,,DEM,,ABS & SP BALLOTS SEN 16,ocd-division/country:us/state:ia/county:winneshiek,616,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,31,,,,,,SC,,ABS & SP BALLOTS HSE 31,ocd-division/country:us/state:ia/county:winneshiek,20,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,31,,,,,,REP,,ABS & SP BALLOTS HSE 31,ocd-division/country:us/state:ia/county:winneshiek,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,30,,,,,,SC,,ABS & SP BALLOTS HSE 30,ocd-division/country:us/state:ia/county:winneshiek,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,30,,,,,,REP,,ABS & SP BALLOTS HSE 30,ocd-division/country:us/state:ia/county:winneshiek,169,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,30,,,,,,DEM,,ABS & SP BALLOTS HSE 30,ocd-division/country:us/state:ia/county:winneshiek,116,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,CONST. QUES,,,,,,,NO,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winnebago,280,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,CONST. QUES,,,,,,,YES,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winnebago,160,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,5,,,,,,SC,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winnebago,12,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,5,,,,,,REP,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winnebago,409,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,5,,,,,,DEM,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winnebago,212,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,SC,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winnebago,11,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,GREEN,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winnebago,12,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,REP,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winnebago,342,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,DEM,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:winnebago,290,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,8,,,,,,SC,,ABS & SP BALLOTS SEN 08,ocd-division/country:us/state:ia/county:winnebago,3,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,8,,,,,,REP,,ABS & SP BALLOTS SEN 08,ocd-division/country:us/state:ia/county:winnebago,381,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA SENATE,8,,,,,,DEM,,ABS & SP BALLOTS SEN 08,ocd-division/country:us/state:ia/county:winnebago,243,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,16,,,,,,SC,,ABS & SP BALLOTS HSE 16,ocd-division/country:us/state:ia/county:winnebago,9,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,IOWA HOUSE,16,,,,,,REP,,ABS & SP BALLOTS HSE 16,ocd-division/country:us/state:ia/county:winnebago,483,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,CONST. QUES,,,,,,,NO,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:webster,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,CONST. QUES,,,,,,,YES,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:webster,699,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,5,,,,,,SC,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:webster,128,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,5,,,,,,REP,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:webster,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S REPRESENTATIVE,5,,,,,,DEM,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:webster,0,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,SC,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:webster,8,absentee_provisional,,,,2000
2015-12-31 10:26:20.275000,ia-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,PRESIDENT,,,,,,,GREEN,,ABSENTEE & SPECIAL BALLOTS,ocd-division/country:us/state:ia/county:webster,51,absentee_provisional,,,,2000
